,episode,writers,airdate,US viewers in Milln,season,month,title,director,Rating,number_of_reviews,scene,location
532,21,Brian Buckner & Sebastian Jones,1996-04-25,24.7,2,4, The One with the Bullies ,Michael Lembeck ,8.2,3383,8, chandler and joey's apartment. ross is sitting at the bar
533,21,Brian Buckner & Sebastian Jones,1996-04-25,24.7,2,4, The One with the Bullies ,Michael Lembeck ,8.2,3383,9, outside monica and rachel's apartment. rachel is returning.
534,21,Brian Buckner & Sebastian Jones,1996-04-25,24.7,2,4, The One with the Bullies ,Michael Lembeck ,8.2,3383,10, phoebe's dad's house. phoebe is returning the dog who is bandaged up and has a plastic cone around it's neck.
535,21,Brian Buckner & Sebastian Jones,1996-04-25,24.7,2,4, The One with the Bullies ,Michael Lembeck ,8.2,3383,11, central perk. chandler and ross are sitting on the couch nervously.
536,21,Brian Buckner & Sebastian Jones,1996-04-25,24.7,2,4, The One with the Bullies ,Michael Lembeck ,8.2,3383,12, central perk. the four guys are returning after getting the hat back.
537,21,Brian Buckner & Sebastian Jones,1996-04-25,24.7,2,4, The One with the Bullies ,Michael Lembeck ,8.2,3383,13, the 50's theme cafe. monica is working the grill
538,21,Brian Buckner & Sebastian Jones,1996-04-25,24.7,2,4, The One with the Bullies ,Michael Lembeck ,8.2,3383,13, the 50's theme cafe. monica is working the grill
539,22,Alexa Junge,1996-05-02,25.5,2,5, The One with the Two Parties ,Michael Lembeck ,9.0,4210,1, moondance diner. ross
540,22,Alexa Junge,1996-05-02,25.5,2,5, The One with the Two Parties ,Michael Lembeck ,9.0,4210,2, central perk. chandler
541,22,Alexa Junge,1996-05-02,25.5,2,5, The One with the Two Parties ,Michael Lembeck ,9.0,4210,3, monica and rachel's apartment. chandler
542,22,Alexa Junge,1996-05-02,25.5,2,5, The One with the Two Parties ,Michael Lembeck ,9.0,4210,4, later on in the hallway between the apartments. chandler is showing people to the parties.
543,22,Alexa Junge,1996-05-02,25.5,2,5, The One with the Two Parties ,Michael Lembeck ,9.0,4210,5, the hallway after the party. rachel is sitting there.
544,22,Alexa Junge,1996-05-02,25.5,2,5, The One with the Two Parties ,Michael Lembeck ,9.0,4210,6, monica's party. she is seeing off the last of the guests.
545,22,Alexa Junge,1996-05-02,25.5,2,5, The One with the Two Parties ,Michael Lembeck ,9.0,4210,7, monica and rachel's apartment. close up of the flan on the table with birthday candles.
546,22,Alexa Junge,1996-05-02,25.5,2,5, The One with the Two Parties ,Michael Lembeck ,9.0,4210,7, monica and rachel's apartment. close up of the flan on the table with birthday candles.
547,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,1, central perk. rachel
548,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,2, monica and rachel's apartment. monica and richard are in her bedroom.
549,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,3, chandler's office. joey is there.
550,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,4, monica and rachel's apartment. monica and rachel are doing phoebe's makeup.
551,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,5, monica and rachel's apartment. ryan is walks up to the door and knocks.
552,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,6, chandler's office. joey enters.
553,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,7, monica and rachel's apartment. phoebe and ryan are playing monopoly.
554,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,8, chandler's office building. joey and jeannie are talking.
555,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,9, monica and rachel's apartment. monica enters her bedroom with a roll of duct tape. richard is sitting on the bed.
556,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,10, chandler's office. chandler is asleep in his chair holding a paper in one hand and a pen in the other. joey walks in
557,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,11, monica and rachel's apartment. rachel and ross are in the kitchen. phoebe is sitting at the couch with oven mits on her hands.
558,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,12, monica and rachel's apartment. richard and monica are in bed.
559,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,13, central perk. phoebe
560,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,14, central perk. rachel is closing. ross walks in in a uniform.
561,23,Brown Mandell,1996-05-09,26.1,2,5, The One with the Chicken Pox ,Michael Lembeck ,8.1,3403,14, central perk. rachel is closing. ross walks in in a uniform.
562,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,1, central perk
563,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,2, continued from earlier
564,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,3, monica and rachel's
565,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,4, monica and rachel's
566,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,5, chandler and joey's
567,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,6, barry and mindy's wedding
568,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,7, later the bridesmaids and ushers are getting ready to start
569,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,8, after the wedding
570,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,9, chandler and joey's
571,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,10, at barry and mindy's reception
572,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,11, later
573,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,12, central perk
574,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,13, chandler and joey's
575,24,Story by : Ira Ungerleider Teleplay by : Brown Mandell,1996-05-16,29.0,2,5, The One with Barry and Mindy's Wedding ,Michael Lembeck ,8.2,3381,13, chandler and joey's
576,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,1, central perk
577,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,2, rachel and monica's
578,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,3, chandler and joey's
579,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,4, rachel and monica's
580,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,5, ross's bedroom
581,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,6, central perk
582,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,7, chandler and joey's
583,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,8, monica and rachel's
584,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,9, monica's bedroom
585,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,10, chandler and joey's
586,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,11, central perk
587,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,12, chandler and joey's
588,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,13, rachel and monica's
589,1,Michael Curtis & Gregory S. Malins,1996-09-19,26.8,3,9, The One with the Princess Leia Fantasy ,Gail Mancuso ,8.4,3533,14, ross's bedroom
590,2,Ira Ungerleider,1996-09-26,26.7,3,9, The One Where No One's Ready ,Gail Mancuso ,9.0,4701,1, rachel and monica's
591,2,Ira Ungerleider,1996-09-26,26.7,3,9, The One Where No One's Ready ,Gail Mancuso ,9.0,4701,2, monica and rachel's. ross is acting nervous
592,2,Ira Ungerleider,1996-09-26,26.7,3,9, The One Where No One's Ready ,Gail Mancuso ,9.0,4701,3, monica and rachel's
593,2,Ira Ungerleider,1996-09-26,26.7,3,9, The One Where No One's Ready ,Gail Mancuso ,9.0,4701,4, at the banquet
594,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,1, chandler and joey's
595,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,2, monica and rachel's
596,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,3, street
597,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,4, monica and rachel's
598,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,5, central perk
599,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,6, chandler's bedroom
600,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,7, central perk
601,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,8, monica and rachel's
602,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,9, central perk
603,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,10, subway station
604,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,11, monica and rachel's
605,3,Wil Calhoun,1996-10-03,25.2,3,10, The One with the Jam ,Kevin Bright ,8.1,3370,12, monica and rachel's
606,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,1, monica and rachel's everyone is there and they are watching an info-mercial that stars joey.
607,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,2, central perk
608,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,3, monica and rachel's
609,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,4, central perk
610,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,5, chandler and joey's
611,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,6, monica and rachel's
612,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,7, monica and rachel's
613,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,8, a grocery store that janice shops in. chandler is on purpose
614,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,9, central perk
615,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,10, chandler and joey's
616,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,11, monica and rachel's
617,4,Alexa Junge,1996-10-10,26.1,3,10, The One with the Metaphorical Tunnel ,Steve Zuckerman ,8.1,3242,12, it's an old home movie of the geller's backyard
618,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,1, chandler and joey’s
619,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,2, outside central perk
620,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,3, inside central perk
621,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,4, chandler and joey’s
622,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,5, monica and rachel’s
623,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,6, phoebe’s
624,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,7, central perk
625,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,8, phoebe’s
626,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,9, monica and rachel’s
627,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,10, phoebe’s
628,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,11, monica and rachel’s bathroom
629,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,12, healing hands inc. (phoebe’s work)
630,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,13, chandler and joey’s
631,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,14, central perk
632,5,Shana Goldberg-Meehan & Scott Silveri,1996-10-17,23.3,3,10, The One with Frank Jr. ,Steve Zuckerman ,8.1,3337,15, chandler and joey’s
633,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,1, central perk
634,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,2, monica and phoebe’s
635,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,3, chandler’s
636,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,4, chandler’s
637,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,5, the hallway
638,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,6, a bar
639,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,7, monica and phoebe’s
640,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,8, the hallway
641,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,9, continued from earlier.
642,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,10, monica and phoebe’s
643,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,11, chandler and joey's
644,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,12, monica’s
645,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,13, the bar
646,6,David Crane & Marta Kauffman,1996-10-31,23.3,3,10, The One with the Flashback ,Peter Bonerz ,9.1,4349,14, monica’s
